"relative_im_path","class","xmin","ymin","xmax","ymax",
"car_ims/001249.jpg",16,4,36,255,160,
"car_ims/001250.jpg",16,38,22,160,146,
"car_ims/001251.jpg",16,266,42,300,183,
"car_ims/001255.jpg",16,65,154,608,513,
"car_ims/001256.jpg",16,16,98,265,185,
"car_ims/001259.jpg",16,15,14,259,166,
"car_ims/001260.jpg",16,71,58,576,424,
"car_ims/001263.jpg",16,57,129,518,275,
"car_ims/001264.jpg",16,3,148,85,259,
"car_ims/001266.jpg",16,53,130,543,323,
"car_ims/001271.jpg",16,74,204,986,641,
"car_ims/001272.jpg",16,8,96,711,319,
"car_ims/001277.jpg",16,29,150,986,589,
"car_ims/001278.jpg",16,72,407,1218,760,
"car_ims/001281.jpg",16,12,46,258,174,
"car_ims/001282.jpg",16,101,232,657,432,
"car_ims/001285.jpg",16,20,89,241,182,
"car_ims/001290.jpg",16,40,76,326,218,
"car_ims/001292.jpg",16,39,46,261,148,
"car_ims/001294.jpg",16,337,83,399,145,
"car_ims/001296.jpg",16,425,40,493,159,
"car_ims/001298.jpg",16,54,69,635,344,
"car_ims/001299.jpg",17,10,81,290,185,
"car_ims/001305.jpg",17,11,9,217,105,
"car_ims/001307.jpg",17,8,43,131,93,
"car_ims/001317.jpg",17,5,43,125,87,
"car_ims/001318.jpg",17,28,37,221,120,
"car_ims/001320.jpg",17,53,103,594,393,
"car_ims/001322.jpg",17,6,3,34,19,
"car_ims/001324.jpg",17,12,149,531,347,
"car_ims/001325.jpg",17,14,101,288,202,
"car_ims/001326.jpg",17,7,74,400,255,
"car_ims/001328.jpg",17,41,13,612,237,
"car_ims/001329.jpg",17,20,89,241,182,
"car_ims/001332.jpg",17,36,74,367,242,
"car_ims/001336.jpg",17,307,362,1332,887,
"car_ims/001338.jpg",17,29,1,39,17,
"car_ims/001340.jpg",17,1,3,177,105,
"car_ims/001341.jpg",17,32,27,583,247,
"car_ims/001345.jpg",17,6,11,329,142,
"car_ims/001346.jpg",17,47,51,209,171,
"car_ims/001348.jpg",17,61,186,942,589,
"car_ims/001350.jpg",17,46,154,743,470,
"car_ims/001351.jpg",17,7,28,254,161,
"car_ims/001354.jpg",17,12,39,247,176,
"car_ims/001355.jpg",17,31,37,791,317,
"car_ims/001359.jpg",17,11,25,525,304,
"car_ims/001361.jpg",17,3,42,61,70,
"car_ims/001367.jpg",17,58,57,219,156,
"car_ims/001368.jpg",17,1,30,49,67,
"car_ims/001374.jpg",17,62,101,317,293,
"car_ims/001376.jpg",17,6,63,238,136,
"car_ims/001380.jpg",18,3,16,110,99,
"car_ims/001384.jpg",18,10,51,192,107,
"car_ims/001387.jpg",18,38,84,325,195,
"car_ims/001388.jpg",18,28,35,581,204,
"car_ims/001391.jpg",18,6,8,93,74,
"car_ims/001394.jpg",18,3,6,221,91,
"car_ims/001395.jpg",18,11,62,294,205,
"car_ims/001398.jpg",18,44,50,579,222,
"car_ims/001399.jpg",18,41,85,566,422,
"car_ims/001400.jpg",18,5,33,153,95,
"car_ims/001407.jpg",18,89,87,531,377,
"car_ims/001408.jpg",18,26,109,263,196,
"car_ims/001411.jpg",18,56,61,290,206,
"car_ims/001414.jpg",18,19,92,554,302,
"car_ims/001415.jpg",18,10,26,206,94,
"car_ims/001419.jpg",18,36,367,1576,966,
"car_ims/001421.jpg",18,12,14,299,152,
"car_ims/001422.jpg",18,8,2,213,74,
"car_ims/001424.jpg",18,3,40,151,100,
"car_ims/001425.jpg",18,37,99,401,244,
"car_ims/001427.jpg",18,35,170,634,401,
"car_ims/001428.jpg",18,206,339,1784,1105,
"car_ims/001430.jpg",18,8,107,265,188,
"car_ims/001432.jpg",18,53,144,569,407,
"car_ims/001434.jpg",18,85,131,657,432,
"car_ims/001435.jpg",18,9,93,250,177,
"car_ims/001436.jpg",18,14,106,828,558,
"car_ims/001440.jpg",18,28,75,471,227,
"car_ims/001441.jpg",18,8,94,260,189,
"car_ims/001443.jpg",18,6,231,252,350,
"car_ims/001444.jpg",18,1013,59,1116,110,
"car_ims/001445.jpg",18,22,25,367,252,
"car_ims/001448.jpg",18,12,317,1479,829,
"car_ims/001449.jpg",18,56,253,1420,938,
"car_ims/001451.jpg",18,30,174,535,341,
"car_ims/001452.jpg",18,37,83,483,297,
"car_ims/001454.jpg",18,6,18,245,126,
"car_ims/001455.jpg",18,45,312,904,588,
"car_ims/001456.jpg",18,6,35,152,94,
"car_ims/001457.jpg",18,27,116,389,282,
"car_ims/001459.jpg",18,4,7,216,102,
"car_ims/001460.jpg",18,0,13,195,85,
"car_ims/001463.jpg",18,4,16,99,50,
"car_ims/001464.jpg",18,60,66,275,207,
"car_ims/001465.jpg",19,42,41,259,171,
"car_ims/001468.jpg",19,7,35,295,164,
"car_ims/001469.jpg",19,20,45,382,225,
"car_ims/001470.jpg",19,5,35,293,174,
"car_ims/001471.jpg",19,18,44,240,174,
"car_ims/001472.jpg",19,136,187,895,610,
"car_ims/001473.jpg",19,0,23,233,155,
"car_ims/001475.jpg",19,29,39,260,145,
"car_ims/001476.jpg",19,28,70,475,276,
"car_ims/001479.jpg",19,9,42,258,160,
"car_ims/001481.jpg",19,14,32,268,165,
"car_ims/001482.jpg",19,37,231,745,513,
"car_ims/001483.jpg",19,36,41,348,203,
"car_ims/001484.jpg",19,59,106,957,658,
"car_ims/001487.jpg",19,154,147,889,536,
"car_ims/001488.jpg",19,16,41,250,157,
"car_ims/001490.jpg",19,11,26,295,169,
"car_ims/001493.jpg",19,28,58,359,210,
"car_ims/001494.jpg",19,4,42,277,143,
"car_ims/001495.jpg",19,70,129,365,253,
"car_ims/001497.jpg",19,54,99,587,365,
"car_ims/001500.jpg",19,67,68,606,303,
"car_ims/001501.jpg",19,61,67,583,374,
"car_ims/001502.jpg",19,33,99,610,403,
"car_ims/001503.jpg",19,69,86,503,307,
"car_ims/001505.jpg",19,16,31,279,179,
"car_ims/001507.jpg",19,183,171,848,535,
"car_ims/001508.jpg",19,8,37,247,158,
"car_ims/001510.jpg",19,31,47,289,192,
"car_ims/001511.jpg",19,14,41,256,168,
"car_ims/001513.jpg",19,5,36,253,157,
"car_ims/001519.jpg",19,132,190,842,581,
"car_ims/001521.jpg",19,10,24,272,177,
"car_ims/001522.jpg",19,51,112,607,350,
"car_ims/001523.jpg",19,41,81,495,338,
"car_ims/001524.jpg",19,20,19,241,152,
"car_ims/001525.jpg",19,20,48,245,155,
"car_ims/001526.jpg",19,4,33,253,174,
"car_ims/001527.jpg",19,86,129,502,304,
"car_ims/001528.jpg",19,47,77,566,360,
"car_ims/001530.jpg",19,91,111,414,280,
"car_ims/001531.jpg",19,70,113,925,424,
"car_ims/001533.jpg",19,77,250,723,514,
"car_ims/001534.jpg",19,210,369,890,651,
"car_ims/001535.jpg",19,18,61,247,169,
"car_ims/001537.jpg",19,28,51,619,331,
"car_ims/001538.jpg",19,358,461,1438,1009,
"car_ims/001540.jpg",19,44,97,544,337,
"car_ims/001544.jpg",19,21,53,578,334,
"car_ims/001546.jpg",20,17,156,485,316,
"car_ims/001550.jpg",20,41,144,613,349,
"car_ims/001551.jpg",20,23,68,979,699,
"car_ims/001552.jpg",20,191,206,901,633,
"car_ims/001554.jpg",20,40,156,477,329,
"car_ims/001558.jpg",20,98,144,594,304,
"car_ims/001559.jpg",20,68,67,508,354,
"car_ims/001561.jpg",20,12,22,588,284,
"car_ims/001564.jpg",20,869,250,1002,301,
"car_ims/001565.jpg",20,55,89,656,350,
"car_ims/001566.jpg",20,37,179,237,247,
"car_ims/001567.jpg",20,172,540,1959,1249,
"car_ims/001570.jpg",20,20,87,335,213,
"car_ims/001571.jpg",20,13,30,406,231,
"car_ims/001572.jpg",20,95,35,680,259,
"car_ims/001574.jpg",20,11,38,580,325,
"car_ims/001577.jpg",20,26,113,617,364,
"car_ims/001579.jpg",20,35,26,465,314,
"car_ims/001581.jpg",20,204,20,1122,600,
"car_ims/001583.jpg",20,631,173,885,281,
"car_ims/001584.jpg",20,33,55,612,415,
"car_ims/001587.jpg",20,32,33,408,275,
"car_ims/001588.jpg",20,68,215,975,641,
"car_ims/001590.jpg",20,20,209,990,665,
"car_ims/001592.jpg",20,78,59,964,644,
"car_ims/001594.jpg",20,28,74,463,303,
"car_ims/001595.jpg",20,9,82,437,287,
"car_ims/001596.jpg",20,198,479,1476,1084,
"car_ims/001598.jpg",20,71,161,601,433,
"car_ims/001599.jpg",20,46,122,612,392,
"car_ims/001600.jpg",20,170,155,591,408,
"car_ims/001601.jpg",20,745,248,901,377,
"car_ims/001603.jpg",20,15,51,492,304,
"car_ims/001605.jpg",20,140,157,382,317,
"car_ims/001606.jpg",20,100,120,427,250,
"car_ims/001609.jpg",20,388,354,1193,766,
"car_ims/001611.jpg",20,8,57,387,265,
"car_ims/001613.jpg",20,47,76,387,238,
"car_ims/001615.jpg",20,15,75,632,297,
"car_ims/001618.jpg",20,125,111,1834,1020,
"car_ims/001619.jpg",20,138,323,581,596,
"car_ims/001621.jpg",20,17,134,486,318,
"car_ims/001622.jpg",20,75,155,973,705,
"car_ims/001626.jpg",20,79,70,474,237,
"car_ims/001629.jpg",20,54,107,981,589,
"car_ims/001630.jpg",20,55,74,578,379,
"car_ims/001631.jpg",20,40,148,1000,669,
"car_ims/001632.jpg",20,33,56,611,433,
"car_ims/001633.jpg",20,81,186,950,679,
"car_ims/001634.jpg",20,60,179,996,666,
"car_ims/001636.jpg",20,39,122,375,262,
"car_ims/001638.jpg",21,58,262,1142,643,
"car_ims/001639.jpg",21,95,212,767,501,
"car_ims/001641.jpg",21,27,34,385,175,
"car_ims/001642.jpg",21,81,269,722,513,
"car_ims/001643.jpg",21,25,32,581,265,
"car_ims/001644.jpg",21,109,113,356,228,
"car_ims/001645.jpg",21,60,122,517,329,
"car_ims/001648.jpg",21,60,360,999,666,
"car_ims/001650.jpg",21,13,79,305,165,
"car_ims/001651.jpg",21,52,66,263,199,
"car_ims/001653.jpg",21,9,206,793,526,
"car_ims/001655.jpg",21,249,2,276,51,
"car_ims/001658.jpg",21,41,18,412,197,
"car_ims/001661.jpg",21,172,19,519,219,
"car_ims/001662.jpg",21,29,243,613,422,
"car_ims/001664.jpg",21,0,44,100,84,
"car_ims/001665.jpg",21,154,172,570,419,
"car_ims/001667.jpg",21,23,150,883,544,
"car_ims/001668.jpg",21,29,85,427,281,
"car_ims/001670.jpg",21,98,344,994,742,
"car_ims/001673.jpg",21,284,284,908,532,
"car_ims/001675.jpg",21,35,88,376,274,
"car_ims/001677.jpg",21,6,26,296,147,
"car_ims/001678.jpg",21,68,137,550,334,
"car_ims/001679.jpg",21,8,27,282,156,
"car_ims/001681.jpg",21,32,56,441,304,
"car_ims/001683.jpg",21,0,82,259,163,
"car_ims/001684.jpg",21,9,14,189,103,
"car_ims/001685.jpg",21,14,117,492,281,
"car_ims/001686.jpg",21,39,80,333,206,
"car_ims/001688.jpg",21,359,39,732,437,
"car_ims/001689.jpg",21,76,320,1210,716,
"car_ims/001690.jpg",21,614,416,1620,928,
"car_ims/001691.jpg",21,30,74,247,158,
"car_ims/001692.jpg",21,11,53,266,152,
"car_ims/001693.jpg",21,122,158,630,385,
"car_ims/001694.jpg",21,68,46,582,326,
"car_ims/001695.jpg",21,13,39,297,194,
"car_ims/001696.jpg",21,24,112,574,371,
"car_ims/001699.jpg",21,22,105,75,269,
"car_ims/001701.jpg",21,68,279,1850,950,
"car_ims/001703.jpg",21,21,53,269,195,
"car_ims/001704.jpg",21,62,137,602,386,
"car_ims/001705.jpg",21,49,72,520,321,
"car_ims/001706.jpg",21,114,68,577,407,
"car_ims/001707.jpg",21,104,99,451,286,
"car_ims/001708.jpg",21,27,50,269,185,
"car_ims/001711.jpg",21,413,130,508,204,
"car_ims/001712.jpg",21,192,515,1913,1099,
"car_ims/001714.jpg",21,40,30,250,143,
"car_ims/001715.jpg",21,986,279,1031,407,
"car_ims/001716.jpg",21,241,261,1468,962,
"car_ims/001718.jpg",21,92,151,982,681,
"car_ims/001721.jpg",21,23,28,1261,746,
"car_ims/001722.jpg",22,27,32,566,389,
"car_ims/001723.jpg",22,80,104,284,193,
"car_ims/001724.jpg",22,63,152,585,407,
"car_ims/001726.jpg",22,70,167,757,387,
"car_ims/001727.jpg",22,52,60,223,149,
"car_ims/001728.jpg",22,22,177,782,533,
"car_ims/001731.jpg",22,218,562,1446,1013,
"car_ims/001732.jpg",22,26,100,467,267,
"car_ims/001733.jpg",22,62,143,455,282,
"car_ims/001734.jpg",22,43,461,1920,1040,
"car_ims/001735.jpg",22,181,152,464,353,
"car_ims/001737.jpg",22,35,122,265,205,
"car_ims/001739.jpg",22,529,156,633,223,
"car_ims/001741.jpg",22,347,526,1527,971,
"car_ims/001743.jpg",22,70,82,478,231,
"car_ims/001745.jpg",22,11,24,254,161,
"car_ims/001746.jpg",22,45,147,556,334,
"car_ims/001749.jpg",22,225,361,1337,829,
"car_ims/001750.jpg",22,12,59,247,134,
"car_ims/001751.jpg",22,50,169,991,587,
"car_ims/001752.jpg",22,22,63,295,163,
"car_ims/001753.jpg",22,30,70,555,269,
"car_ims/001756.jpg",22,46,151,600,322,
"car_ims/001757.jpg",22,60,76,227,158,
"car_ims/001759.jpg",22,108,174,539,338,
"car_ims/001760.jpg",22,12,114,237,188,
"car_ims/001763.jpg",22,29,54,275,190,
"car_ims/001764.jpg",22,12,31,254,108,
"car_ims/001766.jpg",22,14,98,295,190,
"car_ims/001767.jpg",22,36,175,719,469,
"car_ims/001769.jpg",22,53,168,466,345,
"car_ims/001771.jpg",22,72,204,698,542,
"car_ims/001772.jpg",22,41,84,566,297,
"car_ims/001773.jpg",22,99,52,668,333,
"car_ims/001775.jpg",22,15,53,297,142,
"car_ims/001776.jpg",22,14,165,531,388,
"car_ims/001777.jpg",22,14,324,672,565,
"car_ims/001778.jpg",22,63,116,585,404,
"car_ims/001780.jpg",22,55,61,267,176,
"car_ims/001782.jpg",22,17,27,457,233,
"car_ims/001789.jpg",22,81,70,279,167,
"car_ims/001791.jpg",22,130,171,691,493,
"car_ims/001794.jpg",22,13,263,1011,663,
"car_ims/001795.jpg",22,28,62,246,184,
"car_ims/001796.jpg",22,22,7,493,168,
"car_ims/001798.jpg",22,42,92,225,176,
"car_ims/001799.jpg",22,17,62,275,162,
"car_ims/001800.jpg",22,23,67,296,190,
"car_ims/001801.jpg",22,11,114,463,303,
"car_ims/001802.jpg",22,29,102,576,367,
"car_ims/001803.jpg",22,3,44,282,145,
"car_ims/001804.jpg",22,64,66,597,406,
"car_ims/001809.jpg",23,36,75,1592,1014,
"car_ims/001810.jpg",23,133,176,782,536,
"car_ims/001811.jpg",23,49,140,591,403,
"car_ims/001812.jpg",23,37,74,615,351,
"car_ims/001813.jpg",23,15,46,633,398,
"car_ims/001818.jpg",23,97,471,2508,1486,
"car_ims/001820.jpg",23,27,39,684,474,
"car_ims/001821.jpg",23,19,26,518,251,
"car_ims/001822.jpg",23,108,42,814,419,
"car_ims/001823.jpg",23,36,48,273,157,
"car_ims/001824.jpg",23,204,470,2535,1525,
"car_ims/001829.jpg",23,30,32,281,157,
"car_ims/001830.jpg",23,143,44,604,283,
"car_ims/001835.jpg",23,39,50,265,171,
"car_ims/001836.jpg",23,58,13,585,419,
"car_ims/001837.jpg",23,51,163,956,616,
"car_ims/001838.jpg",23,1,43,56,60,
"car_ims/001839.jpg",23,154,101,550,339,
"car_ims/001840.jpg",23,25,96,390,227,
"car_ims/001842.jpg",23,39,64,261,188,
"car_ims/001843.jpg",23,33,199,571,452,
"car_ims/001844.jpg",23,78,146,604,334,
"car_ims/001845.jpg",23,37,37,640,393,
"car_ims/001846.jpg",23,24,127,613,416,
"car_ims/001848.jpg",23,32,99,554,330,
"car_ims/001851.jpg",23,20,98,578,382,
"car_ims/001853.jpg",23,25,58,290,145,
"car_ims/001856.jpg",23,55,95,603,386,
"car_ims/001857.jpg",23,96,172,944,518,
"car_ims/001858.jpg",23,28,32,274,197,
"car_ims/001859.jpg",23,83,138,924,410,
"car_ims/001860.jpg",23,15,102,625,393,
"car_ims/001862.jpg",23,55,163,983,600,
"car_ims/001864.jpg",23,16,96,606,407,
"car_ims/001867.jpg",23,87,223,1938,1054,
"car_ims/001868.jpg",23,102,45,559,452,
"car_ims/001869.jpg",23,68,58,251,156,
"car_ims/001871.jpg",23,130,90,386,247,
"car_ims/001875.jpg",23,366,170,463,208,
"car_ims/001877.jpg",23,19,34,244,164,
"car_ims/001885.jpg",23,23,25,238,141,
"car_ims/001886.jpg",24,32,62,285,176,
"car_ims/001888.jpg",24,13,64,538,307,
"car_ims/001889.jpg",24,82,159,451,337,
"car_ims/001890.jpg",24,33,13,452,295,
"car_ims/001891.jpg",24,60,174,596,449,
"car_ims/001893.jpg",24,56,5,516,250,
"car_ims/001895.jpg",24,91,47,539,265,
"car_ims/001899.jpg",24,75,220,874,576,
"car_ims/001901.jpg",24,122,613,1902,1250,
"car_ims/001902.jpg",24,22,47,575,414,
"car_ims/001904.jpg",24,12,47,471,287,
"car_ims/001905.jpg",24,22,36,472,278,
"car_ims/001906.jpg",24,64,152,481,350,
"car_ims/001908.jpg",24,10,98,430,345,
"car_ims/001909.jpg",24,41,98,431,303,
"car_ims/001911.jpg",24,61,63,363,279,
"car_ims/001912.jpg",24,60,75,505,396,
"car_ims/001916.jpg",24,18,49,393,243,
"car_ims/001917.jpg",24,2,121,131,351,
"car_ims/001920.jpg",24,0,44,635,399,
"car_ims/001921.jpg",24,109,190,503,399,
"car_ims/001922.jpg",24,21,54,374,243,
"car_ims/001924.jpg",24,26,125,460,309,
"car_ims/001927.jpg",24,47,42,545,458,
"car_ims/001930.jpg",24,35,218,962,696,
"car_ims/001931.jpg",24,72,75,558,372,
"car_ims/001933.jpg",24,35,16,378,289,
"car_ims/001934.jpg",24,30,82,363,247,
"car_ims/001935.jpg",24,63,28,362,294,
"car_ims/001936.jpg",24,8,41,637,386,
"car_ims/001937.jpg",24,51,134,570,383,
"car_ims/001938.jpg",24,99,95,510,346,
"car_ims/001939.jpg",24,24,28,995,612,
"car_ims/001940.jpg",24,23,126,623,372,
"car_ims/001941.jpg",24,116,320,1124,964,
"car_ims/001943.jpg",24,25,31,1012,1317,
"car_ims/001944.jpg",24,39,81,365,284,
"car_ims/001945.jpg",24,51,44,375,202,
"car_ims/001946.jpg",24,111,170,860,516,
"car_ims/001947.jpg",24,0,0,1478,1048,
"car_ims/001950.jpg",24,58,29,369,227,
"car_ims/001952.jpg",24,15,45,430,287,
"car_ims/001956.jpg",24,70,111,590,348,
"car_ims/001957.jpg",24,37,59,417,274,
"car_ims/001958.jpg",24,66,85,962,732,
"car_ims/001959.jpg",24,25,2,390,258,
"car_ims/001960.jpg",24,17,91,537,335,
"car_ims/001961.jpg",24,16,33,382,220,
"car_ims/001962.jpg",24,33,62,554,299,
"car_ims/001963.jpg",24,39,22,401,306,
"car_ims/001966.jpg",24,19,31,548,262,
"car_ims/001972.jpg",24,16,56,432,247,
"car_ims/001973.jpg",24,32,48,736,448,
"car_ims/001978.jpg",25,48,111,446,271,
"car_ims/001979.jpg",25,312,252,1386,976,
"car_ims/001980.jpg",25,212,183,582,338,
"car_ims/001982.jpg",25,61,85,335,216,
"car_ims/001983.jpg",25,92,110,445,283,
"car_ims/001984.jpg",25,7,8,253,312,
"car_ims/001986.jpg",25,12,28,288,159,
"car_ims/001991.jpg",25,86,179,1120,623,
"car_ims/001992.jpg",25,29,35,237,144,
"car_ims/001994.jpg",25,36,105,368,244,
"car_ims/001996.jpg",25,168,149,495,349,
"car_ims/001997.jpg",25,35,129,609,355,
"car_ims/001999.jpg",25,46,121,935,506,
"car_ims/000050.jpg",1,9,3,93,41,1
"car_ims/001287.jpg",16,19,63,349,196,1
"car_ims/001301.jpg",17,17,111,358,240,0
"car_ims/001302.jpg",17,21,57,554,278,0
"car_ims/001310.jpg",17,16,24,580,282,0
"car_ims/001312.jpg",17,1,79,300,202,0
"car_ims/001319.jpg",17,20,240,862,677,0
"car_ims/001327.jpg",17,22,300,786,552,0
"car_ims/001369.jpg",17,5,22,142,84,1
"car_ims/001403.jpg",18,9,77,376,189,0
